"X","work","home","num_of_workers","BG","origin_lat","origin_lon","dest_lat","dest_lon","distance","duration","dest_time","far"
3,60371173024009,60372060101027,1,60372060101,34.0675735,-118.2363017,34.2247626,-118.5002079,37818,1900,9.52777777777778,"0-40"
4,60371204004005,60372060101027,1,60372060101,34.0675735,-118.2363017,34.2188574,-118.4300695,29316,1426,9.39611111111111,"0-40"
5,60371211022012,60372060101001,1,60372060101,34.0776859,-118.2336594,34.2364149,-118.370542,24679,1216,9.33777777777778,"0-40"
6,60371212221001,60372060101014,1,60372060101,34.073055,-118.230415,34.2357901,-118.3930967,26113,1263,9.35083333333333,"0-40"
7,60371246003009,60372060101014,1,60372060101,34.073055,-118.230415,34.1568025,-118.4268556,25624,1128,9.31333333333333,"0-40"
8,60371277121000,60372060101017,1,60372060101,34.0718137,-118.232537,34.2002095,-118.4683757,32693,1415,9.39305555555556,"0-40"
9,60371312001006,60372060101014,1,60372060101,34.073055,-118.230415,34.2164353,-118.5129969,43288,1943,9.53972222222222,"40-80"
10,60371349051003,60372060101014,1,60372060101,34.073055,-118.230415,34.1856022,-118.595082,42465,1976,9.54888888888889,"40-80"
11,60371371041005,60372060101014,1,60372060101,34.073055,-118.230415,34.1710425,-118.5925535,41266,1815,9.50416666666667,"40-80"
12,60371397013003,60372060101017,1,60372060101,34.0718137,-118.232537,34.159156,-118.4972169,31062,1443,9.40083333333333,"0-40"
13,60371397022001,60372060101017,1,60372060101,34.0718137,-118.232537,34.1495876,-118.4897076,32009,1535,9.42638888888889,"0-40"
14,60371437001000,60372060101014,1,60372060101,34.073055,-118.230415,34.1365512,-118.3575508,16454,884,9.24555555555555,"0-40"
15,60371831011002,60372060101027,1,60372060101,34.0675735,-118.2363017,34.1186415,-118.1820449,9310,613,9.17027777777778,"0-40"
16,60371831012001,60372060101017,1,60372060101,34.0718137,-118.232537,34.1276476,-118.1851666,9399,616,9.17111111111111,"0-40"
17,60371832202000,60372060101007,1,60372060101,34.0773514,-118.2341853,34.1187478,-118.1842568,8720,609,9.16916666666667,"0-40"
18,60371832223002,60372060101019,1,60372060101,34.0688914,-118.2348684,34.1271294,-118.1992741,9245,862,9.23944444444444,"0-40"
19,60371834021001,60372060101001,1,60372060101,34.0776859,-118.2336594,34.1244261,-118.2162504,9239,676,9.18777777777778,"0-40"
20,60371838201001,60372060101025,1,60372060101,34.0694936,-118.2331745,34.1037702,-118.1979106,5852,398,9.11055555555556,"0-40"
21,60371851002002,60372060101007,1,60372060101,34.0773514,-118.2341853,34.101073,-118.2061955,4851,520,9.14444444444444,"0-40"
22,60371851002002,60372060101027,1,60372060101,34.0675735,-118.2363017,34.101073,-118.2061955,5534,569,9.15805555555556,"0-40"
23,60371852031009,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0966441,-118.2313784,4311,400,9.11111111111111,"0-40"
24,60371852032004,60372060101019,1,60372060101,34.0688914,-118.2348684,34.1014872,-118.2358904,4806,505,9.14027777777778,"0-40"
25,60371853202004,60372060101017,1,60372060101,34.0718137,-118.232537,34.0865604,-118.2213705,2359,275,9.07638888888889,"0-40"
26,60371853202013,60372060101003,1,60372060101,34.0784037,-118.2353731,34.0840978,-118.2246979,3247,355,9.09861111111111,"0-40"
27,60371862011006,60372060101014,1,60372060101,34.073055,-118.230415,34.1240767,-118.2227065,8346,609,9.16916666666667,"0-40"
28,60371863023002,60372060101003,1,60372060101,34.0784037,-118.2353731,34.1118721,-118.230127,8782,692,9.19222222222222,"0-40"
29,60371871011004,60372060101007,1,60372060101,34.0773514,-118.2341853,34.1154881,-118.2565194,6653,619,9.17194444444444,"0-40"
30,60371871012015,60372060101014,1,60372060101,34.073055,-118.230415,34.118045,-118.2579753,7267,502,9.13944444444444,"0-40"
31,60371873001003,60372060101017,1,60372060101,34.0718137,-118.232537,34.1075089,-118.2603758,5841,564,9.15666666666667,"0-40"
32,60371881001009,60372060101014,1,60372060101,34.073055,-118.230415,34.1416737,-118.2716646,10100,532,9.14777777777778,"0-40"
33,60371881001009,60372060101017,1,60372060101,34.0718137,-118.232537,34.1416737,-118.2716646,10118,502,9.13944444444444,"0-40"
34,60371899051000,60372060101016,1,60372060101,34.0742416,-118.231864,34.1025409,-118.3509198,14547,982,9.27277777777778,"0-40"
35,60371899052000,60372060101007,1,60372060101,34.0773514,-118.2341853,34.1007193,-118.3495605,14744,1029,9.28583333333333,"0-40"
36,60371899052004,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0989118,-118.3505117,13368,1135,9.31527777777778,"0-40"
37,60371907001002,60372060101016,1,60372060101,34.0742416,-118.231864,34.100691,-118.3291717,12810,776,9.21555555555556,"0-40"
38,60371907001005,60372060101001,1,60372060101,34.0776859,-118.2336594,34.1006587,-118.3337572,12792,787,9.21861111111111,"0-40"
39,60371907001011,60372060101014,1,60372060101,34.073055,-118.230415,34.0989831,-118.3290268,13398,902,9.25055555555556,"0-40"
40,60371908022002,60372060101008,1,60372060101,34.0761278,-118.2344051,34.0970738,-118.3298914,13439,950,9.26388888888889,"0-40"
41,60371908022004,60372060101014,1,60372060101,34.073055,-118.230415,34.0970689,-118.3312832,13520,904,9.25111111111111,"0-40"
42,60371910003010,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0989161,-118.3230128,10570,732,9.20333333333333,"0-40"
43,60371911202006,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0914105,-118.3054849,8665,616,9.17111111111111,"0-40"
44,60371913011008,60372060101014,1,60372060101,34.073055,-118.230415,34.0912206,-118.2838495,7245,945,9.2625,"0-40"
45,60371913022000,60372060101005,1,60372060101,34.0761265,-118.2324045,34.0998442,-118.2907974,8991,787,9.21861111111111,"0-40"
46,60371913022003,60372060101000,1,60372060101,34.0778658,-118.2329707,34.0975805,-118.2901183,9067,834,9.23166666666667,"0-40"
47,60371913022003,60372060101014,1,60372060101,34.073055,-118.230415,34.0975805,-118.2901183,9526,890,9.24722222222222,"0-40"
48,60371913022010,60372060101014,1,60372060101,34.073055,-118.230415,34.0963061,-118.2901378,9243,785,9.21805555555556,"0-40"
49,60371917101002,60372060101008,1,60372060101,34.0761278,-118.2344051,34.0854739,-118.3192295,10813,977,9.27138888888889,"0-40"
50,60371917101002,60372060101016,1,60372060101,34.0742416,-118.231864,34.0854739,-118.3192295,10578,855,9.2375,"0-40"
51,60371919011017,60372060101003,1,60372060101,34.0784037,-118.2353731,34.0879619,-118.3401285,12136,1039,9.28861111111111,"0-40"
52,60371919012008,60372060101027,1,60372060101,34.0675735,-118.2363017,34.089818,-118.3347224,11432,1019,9.28305555555556,"0-40"
53,60371919012009,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0898124,-118.3368563,11261,981,9.2725,"0-40"
54,60371925201001,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0817304,-118.3025623,8239,730,9.20277777777778,"0-40"
55,60371944022009,60372060101017,1,60372060101,34.0718137,-118.232537,34.0833831,-118.3726784,14619,1452,9.40333333333333,"0-40"
56,60371944023006,60372060101008,1,60372060101,34.0761278,-118.2344051,34.0826332,-118.3674603,14311,1486,9.41277777777778,"0-40"
57,60371951002000,60372060101019,1,60372060101,34.0688914,-118.2348684,34.1075787,-118.269887,7900,762,9.21166666666667,"0-40"
58,60371954002009,60372060101017,1,60372060101,34.0718137,-118.232537,34.0906844,-118.2756701,6366,799,9.22194444444444,"0-40"
59,60371956001006,60372060101003,1,60372060101,34.0784037,-118.2353731,34.0790281,-118.2607354,3564,476,9.13222222222222,"0-40"
60,60371956004004,60372060101014,1,60372060101,34.073055,-118.230415,34.082011,-118.2710472,5501,744,9.20666666666667,"0-40"
61,60371973003010,60372060101006,1,60372060101,34.0762753,-118.2331353,34.0764528,-118.2542868,2856,328,9.09111111111111,"0-40"
62,60371973003010,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0764528,-118.2542868,2702,286,9.07944444444444,"0-40"
63,60371974202014,60372060101017,2,60372060101,34.0718137,-118.232537,34.0790754,-118.2565556,3398,386,9.10722222222222,"0-40"
64,60371990001007,60372060101006,1,60372060101,34.0762753,-118.2331353,34.0856136,-118.2182202,5735,352,9.09777777777778,"0-40"
65,60371990002024,60372060101014,1,60372060101,34.073055,-118.230415,34.0800569,-118.2197404,2183,272,9.07555555555555,"0-40"
66,60371990002024,60372060101017,1,60372060101,34.0718137,-118.232537,34.0800569,-118.2197404,2202,242,9.06722222222222,"0-40"
67,60371990002024,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0800569,-118.2197404,2389,386,9.10722222222222,"0-40"
68,60371990003001,60372060101014,1,60372060101,34.073055,-118.230415,34.0785016,-118.2160719,2077,377,9.10472222222222,"0-40"
69,60371990003004,60372060101017,1,60372060101,34.0718137,-118.232537,34.0766175,-118.2187322,5225,474,9.13166666666667,"0-40"
70,60371990003009,60372060101014,1,60372060101,34.073055,-118.230415,34.0768595,-118.2177366,1754,294,9.08166666666667,"0-40"
71,60371990003011,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0749672,-118.2162909,2341,371,9.10305555555555,"0-40"
72,60371991102011,60372060101014,1,60372060101,34.073055,-118.230415,34.0782096,-118.1942544,4452,725,9.20138888888889,"0-40"
73,60371991202002,60372060101017,1,60372060101,34.0718137,-118.232537,34.0703676,-118.1971298,4000,598,9.16611111111111,"0-40"
74,60371991202010,60372060101014,1,60372060101,34.073055,-118.230415,34.0699222,-118.195507,4252,677,9.18805555555556,"0-40"
75,60371992012005,60372060101008,1,60372060101,34.0761278,-118.2344051,34.0750924,-118.2137448,3166,557,9.15472222222222,"0-40"
76,60371992012005,60372060101014,1,60372060101,34.073055,-118.230415,34.0750924,-118.2137448,2191,392,9.10888888888889,"0-40"
77,60371992012007,60372060101014,1,60372060101,34.073055,-118.230415,34.0745772,-118.2124142,2043,400,9.11111111111111,"0-40"
78,60371994001007,60372060101017,1,60372060101,34.0718137,-118.232537,34.0950769,-118.208899,4015,306,9.085,"0-40"
79,60371994003006,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0836769,-118.2124042,3306,477,9.1325,"0-40"
80,60371997001009,60372060101017,1,60372060101,34.0718137,-118.232537,34.0646246,-118.2215855,2029,305,9.08472222222222,"0-40"
81,60372013012016,60372060101014,1,60372060101,34.073055,-118.230415,34.0826192,-118.1918174,4776,682,9.18944444444444,"0-40"
82,60372017001017,60372060101001,1,60372060101,34.0776859,-118.2336594,34.0624371,-118.1673046,14978,698,9.19388888888889,"0-40"
83,60372017001017,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0624371,-118.1673046,14979,698,9.19388888888889,"0-40"
84,60372017001017,60372060101016,1,60372060101,34.0742416,-118.231864,34.0624371,-118.1673046,12441,734,9.20388888888889,"0-40"
85,60372017002008,60372060101016,1,60372060101,34.0742416,-118.231864,34.0650067,-118.1803798,5936,638,9.17722222222222,"0-40"
86,60372033001021,60372060101016,1,60372060101,34.0742416,-118.231864,34.0588723,-118.2077883,4457,621,9.1725,"0-40"
87,60372033001023,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0572023,-118.2059828,4516,616,9.17111111111111,"0-40"
88,60372035001010,60372060101014,1,60372060101,34.073055,-118.230415,34.0493258,-118.2172063,4308,553,9.15361111111111,"0-40"
89,60372043002005,60372060101007,1,60372060101,34.0773514,-118.2341853,34.037462,-118.2078716,6544,643,9.17861111111111,"0-40"
90,60372048103018,60372060101001,1,60372060101,34.0776859,-118.2336594,34.0255172,-118.2033206,9965,530,9.14722222222222,"0-40"
91,60372051202004,60372060101014,1,60372060101,34.073055,-118.230415,34.0225105,-118.2169237,7457,671,9.18638888888889,"0-40"
92,60372051202013,60372060101003,1,60372060101,34.0784037,-118.2353731,34.0170848,-118.2146409,9860,756,9.21,"0-40"
93,60372051202020,60372060101017,1,60372060101,34.0718137,-118.232537,34.019454,-118.2125892,7864,688,9.19111111111111,"0-40"
94,60372060101006,60372060101017,1,60372060101,34.0718137,-118.232537,34.0762753,-118.2331353,585,82,9.02277777777778,"0-40"
95,60372060101014,60372060101017,2,60372060101,34.0718137,-118.232537,34.073055,-118.230415,297,70,9.01944444444444,"0-40"
96,60372060101014,60372060101019,1,60372060101,34.0688914,-118.2348684,34.073055,-118.230415,785,153,9.0425,"0-40"
97,60372060101014,60372060101027,2,60372060101,34.0675735,-118.2363017,34.073055,-118.230415,1093,183,9.05083333333333,"0-40"
98,60372060101017,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0718137,-118.232537,663,109,9.03027777777778,"0-40"
99,60372060101017,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0718137,-118.232537,970,139,9.03861111111111,"0-40"
100,60372060101019,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0688914,-118.2348684,1373,151,9.04194444444444,"0-40"
101,60372060101019,60372060101014,2,60372060101,34.073055,-118.230415,34.0688914,-118.2348684,785,126,9.035,"0-40"
102,60372060101020,60372060101001,1,60372060101,34.0776859,-118.2336594,34.0682177,-118.2320356,2550,317,9.08805555555556,"0-40"
103,60372060101020,60372060101008,1,60372060101,34.0761278,-118.2344051,34.0682177,-118.2320356,2938,458,9.12722222222222,"0-40"
104,60372060101020,60372060101014,2,60372060101,34.073055,-118.230415,34.0682177,-118.2320356,1963,292,9.08111111111111,"0-40"
105,60372060101020,60372060101016,1,60372060101,34.0742416,-118.231864,34.0682177,-118.2320356,2076,268,9.07444444444444,"0-40"
106,60372060101020,60372060101017,7,60372060101,34.0718137,-118.232537,34.0682177,-118.2320356,1841,239,9.06638888888889,"0-40"
107,60372060101020,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0682177,-118.2320356,1506,219,9.06083333333333,"0-40"
108,60372060101020,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0682177,-118.2320356,1481,228,9.06333333333333,"0-40"
109,60372060101021,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0687168,-118.2279166,2427,322,9.08944444444444,"0-40"
110,60372060101022,60372060101014,2,60372060101,34.073055,-118.230415,34.0655014,-118.2324248,2050,322,9.08944444444444,"0-40"
111,60372060101022,60372060101017,1,60372060101,34.0718137,-118.232537,34.0655014,-118.2324248,1927,269,9.07472222222222,"0-40"
112,60372060101023,60372060101014,1,60372060101,34.073055,-118.230415,34.0698423,-118.2272699,1548,243,9.0675,"0-40"
113,60372060101026,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0667241,-118.2315042,2706,314,9.08722222222222,"0-40"
114,60372060101026,60372060101008,3,60372060101,34.0761278,-118.2344051,34.0667241,-118.2315042,3093,455,9.12638888888889,"0-40"
115,60372060101026,60372060101014,2,60372060101,34.073055,-118.230415,34.0667241,-118.2315042,2119,290,9.08055555555556,"0-40"
116,60372060101026,60372060101017,1,60372060101,34.0718137,-118.232537,34.0667241,-118.2315042,1996,237,9.06583333333333,"0-40"
117,60372060101027,60372060101014,3,60372060101,34.073055,-118.230415,34.0675735,-118.2363017,1093,210,9.05833333333333,"0-40"
118,60372060101028,60372060101004,1,60372060101,34.0768963,-118.2319383,34.07097,-118.2257713,2116,301,9.08361111111111,"0-40"
119,60372060101033,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0685537,-118.2256002,2091,293,9.08138888888889,"0-40"
120,60372060101034,60372060101003,1,60372060101,34.0784037,-118.2353731,34.0674886,-118.2286369,2553,385,9.10694444444444,"0-40"
121,60372060101035,60372060101006,1,60372060101,34.0762753,-118.2331353,34.0657993,-118.2306743,2604,346,9.09611111111111,"0-40"
122,60372060101035,60372060101014,4,60372060101,34.073055,-118.230415,34.0657993,-118.2306743,2142,323,9.08972222222222,"0-40"
123,60372060101035,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0657993,-118.2306743,1412,246,9.06833333333333,"0-40"
124,60372060101045,60372060101017,1,60372060101,34.0718137,-118.232537,34.0640707,-118.2342112,1727,228,9.06333333333333,"0-40"
125,60372060102003,60372060101008,1,60372060101,34.0761278,-118.2344051,34.0650345,-118.229768,3254,492,9.13666666666667,"0-40"
126,60372060102003,60372060101014,4,60372060101,34.073055,-118.230415,34.0650345,-118.229768,2279,327,9.09083333333333,"0-40"
127,60372060102003,60372060101017,1,60372060101,34.0718137,-118.232537,34.0650345,-118.229768,2157,274,9.07611111111111,"0-40"
128,60372060102005,60372060101014,1,60372060101,34.073055,-118.230415,34.0641387,-118.231305,2007,297,9.0825,"0-40"
129,60372060102006,60372060101008,1,60372060101,34.0761278,-118.2344051,34.0634186,-118.2306218,3122,493,9.13694444444444,"0-40"
130,60372060102006,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0634186,-118.2306218,1443,241,9.06694444444445,"0-40"
131,60372060102007,60372060101005,1,60372060101,34.0761265,-118.2324045,34.0628222,-118.2309844,2531,337,9.09361111111111,"0-40"
132,60372060102007,60372060101006,1,60372060101,34.0762753,-118.2331353,34.0628222,-118.2309844,2586,346,9.09611111111111,"0-40"
133,60372060102007,60372060101008,2,60372060101,34.0761278,-118.2344051,34.0628222,-118.2309844,3098,489,9.13583333333333,"0-40"
134,60372060102007,60372060101014,2,60372060101,34.073055,-118.230415,34.0628222,-118.2309844,2124,323,9.08972222222222,"0-40"
135,60372060102007,60372060101017,1,60372060101,34.0718137,-118.232537,34.0628222,-118.2309844,2001,270,9.075,"0-40"
136,60372060102008,60372060101014,1,60372060101,34.073055,-118.230415,34.0630042,-118.2282306,2423,436,9.12111111111111,"0-40"
137,60372060102011,60372060101014,1,60372060101,34.073055,-118.230415,34.0619088,-118.2341535,1903,310,9.08611111111111,"0-40"
138,60372060102012,60372060101001,1,60372060101,34.0776859,-118.2336594,34.0640019,-118.2289441,2989,385,9.10694444444444,"0-40"
139,60372060102012,60372060101014,1,60372060101,34.073055,-118.230415,34.0640019,-118.2289441,2403,360,9.1,"0-40"
140,60372060102012,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0640019,-118.2289441,1698,274,9.07611111111111,"0-40"
141,60372060201004,60372060101003,1,60372060101,34.0784037,-118.2353731,34.0589061,-118.2290745,3332,562,9.15611111111111,"0-40"
142,60372060312090,60372060101014,1,60372060101,34.073055,-118.230415,34.0236098,-118.2361657,8046,692,9.19222222222222,"0-40"
143,60372060501047,60372060101006,1,60372060101,34.0762753,-118.2331353,34.0341617,-118.2197071,7420,438,9.12166666666667,"0-40"
144,60372060501085,60372060101004,1,60372060101,34.0768963,-118.2319383,34.0167885,-118.2213787,8293,766,9.21277777777778,"0-40"
145,60372071011000,60372060101014,1,60372060101,34.073055,-118.230415,34.0617461,-118.2429209,2265,365,9.10138888888889,"0-40"
146,60372071011003,60372060101014,1,60372060101,34.073055,-118.230415,34.0637247,-118.2463081,2319,359,9.09972222222222,"0-40"
147,60372071011012,60372060101014,1,60372060101,34.073055,-118.230415,34.0616833,-118.2438636,2286,401,9.11138888888889,"0-40"
148,60372071021002,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0609657,-118.2377649,2451,336,9.09333333333333,"0-40"
149,60372071021002,60372060101014,1,60372060101,34.073055,-118.230415,34.0609657,-118.2377649,1863,311,9.08638888888889,"0-40"
150,60372071021003,60372060101014,1,60372060101,34.073055,-118.230415,34.0612129,-118.2384673,1702,266,9.07388888888889,"0-40"
151,60372071021003,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0612129,-118.2384673,997,179,9.04972222222222,"0-40"
152,60372071021003,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0612129,-118.2384673,972,188,9.05222222222222,"0-40"
153,60372071021004,60372060101016,1,60372060101,34.0742416,-118.231864,34.0615554,-118.2394139,1800,233,9.06472222222222,"0-40"
154,60372071021004,60372060101017,1,60372060101,34.0718137,-118.232537,34.0615554,-118.2394139,1565,204,9.05666666666667,"0-40"
155,60372071021004,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0615554,-118.2394139,958,179,9.04972222222222,"0-40"
156,60372071021005,60372060101004,1,60372060101,34.0768963,-118.2319383,34.0619718,-118.2406667,2402,356,9.09888888888889,"0-40"
157,60372071021005,60372060101014,2,60372060101,34.073055,-118.230415,34.0619718,-118.2406667,1822,301,9.08361111111111,"0-40"
158,60372071021005,60372060101025,1,60372060101,34.0694936,-118.2331745,34.0619718,-118.2406667,1280,230,9.06388888888889,"0-40"
159,60372071021005,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0619718,-118.2406667,1092,224,9.06222222222222,"0-40"
160,60372071021006,60372060101016,1,60372060101,34.0742416,-118.231864,34.0614323,-118.2417642,2145,299,9.08305555555556,"0-40"
161,60372071021006,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0614323,-118.2417642,1328,237,9.06583333333333,"0-40"
162,60372071021008,60372060101017,2,60372060101,34.0718137,-118.232537,34.0596858,-118.2402606,1770,241,9.06694444444445,"0-40"
163,60372071021009,60372060101007,1,60372060101,34.0773514,-118.2341853,34.0593046,-118.2394115,2506,332,9.09222222222222,"0-40"
164,60372071021009,60372060101014,1,60372060101,34.073055,-118.230415,34.0593046,-118.2394115,1918,307,9.08527777777778,"0-40"
165,60372071021009,60372060101017,1,60372060101,34.0718137,-118.232537,34.0593046,-118.2394115,1796,254,9.07055555555556,"0-40"
166,60372071021009,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0593046,-118.2394115,1214,221,9.06138888888889,"0-40"
167,60372071021010,60372060101014,1,60372060101,34.073055,-118.230415,34.0591028,-118.2386815,1974,342,9.095,"0-40"
168,60372071021010,60372060101017,1,60372060101,34.0718137,-118.232537,34.0591028,-118.2386815,1851,289,9.08027777777778,"0-40"
169,60372071021019,60372060101014,1,60372060101,34.073055,-118.230415,34.0572295,-118.2376657,2215,343,9.09527777777778,"0-40"
170,60372071021020,60372060101027,1,60372060101,34.0675735,-118.2363017,34.0564437,-118.237651,1792,404,9.11222222222222,"0-40"
171,60372071032000,60372060101014,2,60372060101,34.073055,-118.230415,34.0665041,-118.2368573,1078,168,9.04666666666667,"0-40"
172,60372071032000,60372060101019,1,60372060101,34.0688914,-118.2348684,34.0665041,-118.2368573,373,82,9.02277777777778,"0-40"
